,C3L-02665,C3L-01663,C3N-02575,C3L-02546,C3L-00965,C3L-02963,C3N-04162,C3L-02646,C3N-02285,C3N-03875,C3N-03424,C3N-01017,C3L-00081,C3L-02649,C3L-01838,C3N-02252,C3L-03963,C3N-03072,C3L-02969,C3N-03662,C3N-03051,C3N-02434,C3L-02127,C3N-02339,C3L-03961,C3L-04391,C3L-02619,C3N-02494,C3N-03880,C3N-03092,C3L-02669,C3N-03877,C3N-01846,C3L-02964,C3N-00247,C3N-02288,C3L-01606,C3L-02164,C3N-02374,C3N-02675,C3N-02523,C3L-02130,C3N-02426,C3N-02284,C3L-00923,C3N-03486,C3N-04127,C3L-02951,C3L-02629,C3L-04013,C3N-00221,C3L-00568,C3N-04155,C3N-01025,C3L-02552,C3N-02375,C3L-02660,C3L-01884,C3N-02300,C3L-01285,C3L-02627,C3L-00993,C3N-02425,C3L-02170,C3N-00555,C3N-01893,C3N-03093,C3L-01455,C3N-03848,C3L-02968,C3N-03204,C3L-00445,C3N-02283,C3N-02289,C3L-03962,C3L-03272,C3N-01411,C3L-00415,C3N-03882,C3L-01000,C3L-02650,C3L-02358,C3L-02168,C3L-02625,C3N-01028,C3N-02435,C3N-03441,C3L-04071,C3N-01020,C3N-00497,C3N-01194,C3L-02648,C3L-03678,C3L-02891,C3L-00927,C3N-03886,C3L-04014,C3N-03076,C3N-03425,C3L-02163,C3N-04124,C3L-00904,C3N-00211,C3N-01892,C3L-00603,C3L-03965,C3N-03851,C3L-02349
CDC7,24.66704872526152,24.086266586087277,24.391329530505324,24.00908631526453,25.386299643026124,23.658099239423645,24.896791724015703,24.551555643386695,24.645099038757817,25.04702726566278,23.65100332567148,23.979226205116603,23.92475897661962,24.695118508766498,23.24586419540328,24.3732868460142,24.43695997402159,24.70856989904339,24.238590288406808,24.27596088710276,25.03205764350781,24.846037219432255,24.73519038912554,23.723151352474964,24.179408855910285,24.041911730359438,25.387571332162608,25.01574823018442,24.936106434788186,24.62944427718604,24.743890185034314,25.29668883190364,24.432327261308043,24.82027396326787,24.309457635355773,24.85773035710007,24.82096926182763,23.525355729031602,25.09424753786344,23.943545033478827,24.98409917946441,24.47987200908079,24.401141641410867,25.3011207954923,24.363899655434476,24.909190427711838,24.25145422146583,24.179077537902668,24.539177845049608,25.63353829527206,24.85129561387144,24.78001268012404,24.867464329060805,25.01219035001029,23.39524418071869,25.09318201528845,23.92919889344355,24.834577343820182,24.781602884647995,26.14734011138384,24.63451783499263,25.51629259616832,24.90301529128662,23.66182303898626,25.008062357593953,24.135093863378454,24.788739947461664,24.213577147475092,24.258488476536993,24.45491149345719,24.88537484931771,25.43407649917228,25.335722060811847,24.32672178060868,25.218169124871565,25.078413795339575,25.370966961168083,24.960971745044148,25.499633592769044,25.766259447687702,24.671294841345347,24.69207315857741,24.35939497345041,24.78910726157739,24.27030958985979,24.994429238551525,24.137382566355356,24.33521740871892,24.66444668927345,25.23994967872304,24.554026219281514,24.673522926093625,24.82710646673004,24.667654500508874,25.05561817262394,25.92701469017757,24.552252462332277,24.859724118204493,24.964340529963234,24.625877868333177,24.566561991197005,24.15456295917555,24.620280875759633,24.64436880915092,25.218226366058744,24.886721768423286,25.335169203035097,24.385077384942864
NEK6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6KA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK10,20.999030449494434,20.635837137463835,20.83726951165423,20.530474007614117,21.511081176597617,20.6704924862057,22.18341763689628,21.61055454812146,21.496391270828138,21.813370502038577,19.429470142011933,20.3538832427344,20.412943073507197,20.291647420399553,19.719004364343714,20.44787180377539,20.490365245893212,20.514674163045616,20.033505669981455,20.398136362458256,20.71624075231905,21.707810084806415,21.49858133955873,20.64754058187125,20.311168366771184,20.37516470234786,21.03523067234364,21.29238651736976,21.43941928588,20.535096263761563,20.88844375019092,20.55143429696122,20.32928431419974,20.71077350407666,20.5123901664058,21.472536985688674,21.949691909729875,21.252533082863724,22.597912161127198,20.498118138962464,21.205067822247916,20.634037298361367,20.369037933611118,21.4881662838127,20.1244902308918,21.26880150196435,20.453764244500423,20.4176401654611,20.406588261891226,20.384804561425703,20.91830957516991,20.419306298597828,20.87097203224533,21.359584350898597,19.126098840835027,21.128487428603286,20.350620549173843,20.600074390944858,20.478534102134127,21.451079531231727,20.26163292367516,20.72674832209017,20.947573837544528,20.30770352321823,20.627082205349115,20.2093372146571,20.63998271393862,20.13960486406335,19.92991783209965,20.968708043334654,20.511502042684068,20.50804863191825,19.888721765143032,21.6558321735523,22.01232070100784,22.255271662817258,22.22308465283238,21.24432566422258,21.922542332797434,20.87608959741988,20.798522946228697,21.091578440727385,20.943487377318483,21.2138813613072,21.782098173042474,22.121260636382477,21.632173857599323,21.902763793934874,21.51438097576875,20.611834196480682,20.543507755691532,20.795832045336184,21.446819170571953,20.75210072823004,21.408417706502423,22.100141078047262,20.75205830075042,21.02960045006872,21.026991794063317,20.836658749656234,20.6794980828879,20.772555701322148,21.15306411214843,20.357992990220428,20.4655728032775,21.068967690336454,20.382139348194098,20.01858430372479
ULK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK9,20.934720729644546,21.510766055412983,20.841343183731492,21.01414726979853,21.311000578179048,21.168872389947865,21.620761260861318,21.73250840687757,21.62320329970623,21.9903750589773,21.143609533940346,21.48971495289299,22.050384144507618,22.160173527723444,21.508940234470476,20.618794060830393,20.987355565725625,20.536167200243764,21.17780593761432,20.620642109467017,21.623225135157266,21.962087159613443,21.905834305120447,21.353412438589906,21.565014192707523,20.92347175873294,21.36303135345591,21.227865944217232,21.18936767634003,20.92462909349464,20.51562884683541,21.0392817287725,20.948278411419828,20.85323956493952,20.778923216346772,20.961250921561756,20.534832292270924,20.695863181682387,21.09749988218239,21.20729713942707,21.5907473544724,21.122620095235966,21.105624639888546,21.407677190348288,20.683099070004033,21.911732110146826,21.221216936693132,21.183912159850905,20.997851096180984,20.685318400784737,21.43108491437626,20.7853929809644,20.871898134697506,20.827945150282094,20.411935507561193,21.08898122194131,20.8853329194112,21.084851211495582,20.674972687309165,22.148842628484843,21.84677619863681,21.402387723383402,22.4763266697619,21.393344152658322,21.23725426538617,20.924050082897548,20.702723764609065,20.78813712276786,20.80183480163906,21.238799690589016,21.214903334444408,21.904801962256506,21.317157771096298,21.142728868394382,21.279455339363295,21.391649951667162,22.010264415650216,21.36509735431436,22.055619275250237,21.22861953137885,21.524521647483464,21.479769594365944,21.40142169883644,20.87462673254904,21.08703542506361,21.21580563205,20.92056209122014,20.867908028450493,21.650900809568917,21.439510665184347,21.19465809311211,21.48686061517752,21.280417175328374,21.36857951836901,21.577282232798968,21.91587366178891,21.808331966652567,21.36160789525637,21.017060354254085,21.06488934929678,20.78502512789581,20.440270586352224,20.504576223276647,21.52782459987619,21.740272871883658,21.79471542644424,21.27216864665479,21.72101117843119
PRKCE,23.39038412624007,23.2258774685385,22.838782125670818,23.009819956106853,22.714437737430615,23.212766296000993,22.523513262282417,23.0764027178121,23.50504824637146,23.036652258449404,24.263470590492712,24.23597939369965,23.45476495625433,24.113260684188088,24.018377369706677,22.5576112743215,22.33989676734444,22.407710791396898,22.205697296966978,22.056605836498285,23.38682053429501,23.733647736466782,23.110785895628656,23.458741104780735,23.284191655524264,23.176029763052302,23.12154001311129,23.168670839951428,22.64879593333598,23.069396765834437,22.75235481324065,22.85491184276415,22.966248552364778,22.950931915305784,23.125867851183994,22.23220217034879,22.45454696022263,22.334722694386304,22.39884578110635,22.98174016576099,22.37904725841602,22.699098465050646,22.761402007578774,22.724250257967523,22.491958398162932,21.903626013037584,22.76951950076194,22.78149964078997,22.64112387052668,22.03159405326153,22.306231888354453,22.42205181452634,22.413677956518946,22.226092624208622,22.378754765004146,22.182696198763512,22.269133626959448,22.283611123650346,22.596856156111638,21.64924442894565,22.573119226101753,22.102993966503494,21.909946909943766,22.441256052326963,21.738688866812094,22.34105989433214,22.24247939585853,22.380833471239423,22.77194753841079,22.67105029288217,22.67956787618952,22.308220385207033,22.444454261212567,22.803805499224623,22.661339288595432,22.50773412796482,22.693846147826626,22.94303284702866,21.680468627488438,21.85607079351432,21.94170296763157,22.2789598303411,21.696850300143005,21.60199483191883,21.759732135347786,21.772914718744804,22.155820641726244,22.140679894316072,21.867034352049252,22.14014462078453,22.218251053724877,22.119701923266128,21.91950984892402,22.172024451461372,21.909467509216608,21.962962369705597,22.377205769629448,22.20572118096402,21.978378476333045,22.163250542455838,22.147898005380334,21.971546485507456,21.867689899621986,22.59801488533004,22.250217103584347,22.22352782530391,22.198185371829,22.30986135585633
CDK10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIF2AK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STK16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK8,21.396209946003996,21.336802511899787,20.987891823456323,21.15105675096146,21.517810905140735,21.702329693555477,21.55992980212612,22.039518614553774,21.90061021772355,21.840319245628343,21.37423159425751,21.73349180634988,21.551749148477107,21.627640806324774,21.478148524090766,21.294372224234838,20.967984814827062,21.13903447183663,20.98555998887015,21.13769787592752,21.302908780135265,21.779682621159104,21.66762504923161,21.634139518782444,21.351442300694426,21.461424980868212,21.44183293056591,21.529499214429453,21.38501935359732,21.422359819503804,21.128191923447822,20.985676514212273,20.979157162465686,20.840338809231014,21.085368375747418,21.188715387690802,21.424866289039315,21.4411685136114,21.392577236104348,21.124527669611894,21.24429980686803,21.136947164320137,21.22020659656743,21.20520095848839,21.53131444602226,21.746304417530563,21.46891210403943,21.49655267713243,21.62850344919313,21.02381628524794,21.30607383765326,21.53646871087175,21.37750283067548,21.37224226984673,20.948366766494782,21.484293376291195,21.274807042805385,21.17725247289532,21.267683645135023,21.039573189312012,21.094112373227897,20.90553336759195,20.934860132298272,21.266305589003576,21.03322380517807,20.975376417882416,21.063622688735418,21.0191875213112,20.991933097461562,21.374773455424204,21.185995162365302,21.337656009597357,21.348303959879086,21.393730912899695,21.51147784183519,21.444950259104342,21.614851795213156,21.30738494148611,20.85833387467517,21.251735193509504,20.950614314764806,21.048258871978955,21.059890026106125,21.05760379875395,21.189536024331836,21.169938336282307,21.178132168922488,21.181109801810056,20.890240305810366,20.909791062470408,20.849681918059193,20.795358427636,21.010207631086814,21.271106436893426,21.408926030058332,21.552000955942937,21.407348856197746,21.32130791764213,21.18080524018246,20.999684943690657,20.86475864882621,20.981608780343294,21.057187390734384,20.8564132834192,20.793507048594293,20.819747035415833,20.959849726886286,20.624828166067804
PRKD1,23.51872835178882,23.78364165352508,23.38286388473892,23.675151465134995,23.340384094655665,23.830382523735086,23.36131933957424,24.4643745741121,24.30226041681637,23.96658050461461,22.50967055313143,22.610203964137714,22.64469759347182,22.61516367712104,22.785613251885152,23.497416301764083,22.709905990897678,23.15814018410204,23.02239591153914,22.796275760959457,23.822636364638687,23.326193703560897,23.714998225131783,23.856828841522216,23.59844008161416,23.988955896149896,23.88274031567567,23.67655878150481,23.389603885928363,23.554296865335104,22.923212062808496,22.811896968118184,23.338165900405688,23.02551331122402,23.120596022042704,23.196230255034795,23.19033291877701,23.333972147949044,23.240990232562403,23.434434953619768,22.99095971309854,23.292198791199766,23.301507949600044,23.368599659830497,23.25370366351744,23.011689677416832,23.28035327305092,23.48925682486397,23.372675865015164,21.74413077977512,22.5387104034967,21.95075341192204,22.19960035530685,21.90918546738861,23.211436161584302,22.725758423062672,23.095587253222348,22.730043843138013,23.20311643868997,22.40688966132146,22.897641222834014,22.599426344907176,22.61946523398642,23.05415526773472,21.87779548188011,22.904870687470297,22.423206617150104,22.770791134005957,23.16877455188003,23.05062542598389,22.999189702863116,22.367768454202473,22.8818397364158,23.033791393980486,22.24628867149879,22.49581568098125,22.19162155736966,22.513172230811108,21.934085771126313,22.26808753434886,21.954374797515374,22.36340129333924,22.146944032677172,22.40614160653833,22.102283014061232,21.98280994636179,22.42742853776837,22.634336147844902,22.455551678330092,22.630066831127333,22.715871097665534,22.483519515325092,22.535265293624384,22.455297914279665,22.06068586389511,22.416235646094826,22.637981473439584,22.585912094922637,22.666851143664122,22.309885607875795,22.889533320123654,22.542875880858798,22.548973268254933,23.079141141786415,22.927230919609936,22.626841990304804,22.82190480341425,22.757875447219487
PAK4,23.5742753300834,23.402249624992926,23.0911618459885,23.3921268842382,22.967180865882376,23.152091591060366,23.03307330670317,23.815150978701364,23.81566611950183,24.2081314265145,23.24864041067345,23.402450323376677,23.5557520545839,23.628555208866352,23.426019465938925,23.40009807448508,23.079669771391483,23.161957972684018,23.167954454991122,22.718422455832883,23.55141867001755,23.617074792438302,23.1838450567442,23.025891952311,23.0354219035509,22.91584976937192,22.76409497304376,22.70270094114776,23.05766969275208,22.95169167354004,22.22323525232126,22.47302401867054,22.06508713552994,22.16285517478018,22.45642627600688,23.437130504226218,23.16574757785334,23.394564390843477,23.1023994239396,23.45315902723955,23.407737837076773,23.010803196887824,23.318725319284276,23.02130930189285,22.981449611433824,22.9571243922559,23.19103707099592,23.25474792423682,23.213564921415298,22.044814091578868,22.5069618784174,21.940003149504566,22.211238068151548,22.037616831752754,21.78389308479571,22.369384148973865,22.069548620726717,21.83458168158612,22.019537169746034,21.69638535428527,21.281456031270118,21.203337680137818,21.465514104365916,21.09983274724996,21.90014609172178,21.858240376510125,22.11014965719712,21.828285145042138,21.814821037865073,21.74574028835935,21.9798319941443,21.3738760261447,21.526835888006204,21.27105887474135,21.301296066897084,21.060132433067018,21.022360037738014,21.191658563427268,22.855114779041937,23.50193669506196,23.20546885864844,23.435576995815477,22.802976117284395,22.003756900820896,21.940902611963022,22.405329813515,22.20313573031742,22.07635927089384,23.169345571655647,23.3797279944811,23.339035768117302,23.116595169718348,22.681469438052495,22.479484131863273,23.218585000799276,23.05909758621273,23.039939452532426,23.151033629862653,21.949972327989133,21.909633585231784,22.08993745471845,21.849716107405154,21.74655654331373,21.765667376552763,21.773339309506017,21.99951621740708,21.759558601466857,22.261460343938857
GSG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSNK2A1,22.754905964069728,22.62682393478782,22.814386731062434,22.68120841990188,22.77858132555184,23.071767109628343,23.059670329625757,22.598523327859358,22.599256940858737,22.618584606596862,23.442372183656317,23.608052655266253,23.676816666161997,23.78332439257645,23.5240261430601,22.85892969115384,23.15327760732673,22.892786917798247,23.006950382008764,23.130493923653372,23.565442603316896,23.734257528146596,23.71108355986414,23.59861141575584,23.601986373579983,23.15774713412146,22.868692680939848,23.006401301588653,23.136590600245388,23.099296901810536,22.974269138675346,23.08307912100216,23.006333282139405,23.10585691407575,23.014369116494922,22.87492715514949,22.935120592639365,22.785373563968907,23.149706991756037,22.554346910436788,22.544992787536007,22.688745381486907,22.663232959421098,22.688960161251458,23.014138124995323,23.132827634563142,22.976458364429575,23.032423920647137,23.074659382485304,22.942522139294596,22.299932481382818,22.376213431150468,22.477111400420565,22.589286692932212,22.64060378294457,22.73915767995404,22.627849592989925,22.666723144793682,22.631097015805658,23.355032337967,22.720325616363585,22.86202584665267,22.820538114625183,22.68430842116255,22.68562529882101,22.52328287689655,22.575038395213777,22.588423101335092,22.584090682583074,22.565877335378516,22.58868343279193,22.7937492064589,22.72463289832604,22.65798802755406,22.796896321510104,22.83330092208839,22.62334124677069,22.61562352243959,22.990338833213517,22.66924404738505,22.6375913672979,22.548384300410483,22.804868742302997,22.633644847285716,22.87009747614438,22.965709589372008,22.54634442091456,22.518856551998653,23.03795809350056,22.691369342810255,22.574404770469794,22.680566407718256,22.595658158482035,22.632514647086417,23.12871219767115,22.921550803670296,22.607641531412142,22.596050083004847,22.819262027508966,22.96224721025197,22.75961942155763,22.935889027357252,23.203330146467902,22.794849031059154,22.845261490359498,22.893234648733372,23.05340786730766,22.756055546136633
MERTK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDKL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKN1,21.778967161169298,22.092803934857038,21.481214284215504,21.79349205683692,21.455182937924,22.230356290329027,21.879199753584324,22.3857435791192,22.277409598612927,22.060401058784873,22.570460088933732,22.464780834309796,21.5938018601499,22.537098662522368,22.786224634731436,22.0176837532575,22.544190168381174,22.301273115766797,22.27977113884895,22.29537975838615,22.397454627705798,22.785445451230323,22.2471895508722,22.934519309713703,22.699076072502127,21.874911349465663,22.155662854748996,21.91509305414764,21.69401216338924,21.84324248759502,22.417697280073128,22.231547843404897,22.119607313663625,22.132809241395424,22.255594960398852,22.349715474372,22.038257712475975,22.084817204761972,22.051211244681575,22.191582465052782,21.935534909761223,21.99384436045608,22.16602449149272,21.5950202071056,22.4986576241497,21.8231189515142,22.299421639172223,22.553481962929325,22.4090710757475,21.084555241850047,21.160886497345373,21.412473124601327,21.00613464439515,21.370451596766404,21.86806838764274,21.75671101436174,22.2627991032366,22.000625314026202,21.8689935038169,21.46236756227102,22.058802072709803,21.34141966721988,21.68786157368362,21.978756330599342,21.8241550160677,22.298983790714875,22.285746040019525,22.529466144016126,22.65811336730245,22.942471229292824,22.401478598398903,21.9636348425822,22.140052783873248,21.596587791187183,21.766159222904,21.450026852018443,21.13704032857094,21.489492646616817,21.18166888099838,21.57590314546946,21.88611592348022,21.822074310388157,21.8567765727774,22.323389479919133,22.8474851520595,22.775402785086197,23.26359649121133,23.284949292692136,22.8001095345156,22.399007466197624,21.83116280973848,21.9168907508054,21.516387306600897,21.91473483943685,22.965361181192776,21.387041325062075,21.845334408445623,21.625566486811323,21.706491160752375,22.335923347976227,22.462143223303226,22.4969939935128,22.881572198653572,22.224446664892476,22.076705877743272,22.313813843971225,21.978430363435074,22.2944720509862
MET,19.66257394412835,20.72578268808032,20.35453704520675,20.473017308869103,20.39722734991157,20.353205896584615,19.772970634250417,21.29633423768106,20.920686052717183,20.267986190372586,21.60493358207046,21.305126752401822,20.86973781530956,20.611744149781703,20.65236766341896,21.01510110275425,20.28560176168943,21.153526116228097,20.528378980357264,21.008966656826917,20.147180359287052,20.928539471920665,20.16745657345168,20.545517802054917,20.356297570890284,20.363782258331465,20.113564417247034,20.886929719708167,20.227825952771482,20.487550254230783,19.606001333723516,21.081077482337573,20.707450197212857,20.104035650660958,20.674337163227513,21.689029730617058,20.41697926929408,20.6846197837617,20.02392206427258,20.9281216810253,20.058368303378113,20.19816987105836,20.77123172465776,19.9639681953274,20.206237860964002,19.81488168474668,20.36928925298044,19.80882275062546,19.77741808805004,19.29750446885417,20.208033972621323,19.715655487688238,20.41554119298005,21.125380646331713,19.8315151187634,20.309109932995888,20.524993168916975,19.672169370000724,20.34456615882826,19.599257226925783,19.830127381677,20.629473541781486,20.205680797535,19.900563898097168,19.198826813126868,20.431365145461005,20.10569416496823,20.496304100708112,21.3801246527993,21.32351507794999,21.123702432261172,20.10970314132704,20.293375877795533,20.231507143072285,19.728349559321355,19.470069670206914,19.570103434096,20.363313268190772,20.6139307308291,21.15887455012912,19.79503266683582,20.797823412870702,20.60693671508628,19.37289576176282,20.017182975593123,19.253593364891096,21.5922095407196,20.422727654807723,19.800606779037885,20.4456255356669,20.06658851100256,20.13402303117,19.718573837562122,20.791807975240904,20.154937443389098,20.13073058962844,21.178509308285097,20.78751342862044,21.550931521346868,20.819048761208798,21.2698054917557,20.61401614893515,20.634364784715547,21.343305699222366,20.8902747562943,20.264045216684497,20.184198788208302,20.253940979779454
